Bandit,Reward,Algorithm
3,3.91288694304654,ThompsonSampling
3,4.3901358600575,ThompsonSampling
3,4.447556859681406,ThompsonSampling
3,5.08459523523833,ThompsonSampling
3,3.9063709624231215,ThompsonSampling
3,2.945847457778945,ThompsonSampling
3,3.8653280012287015,ThompsonSampling
3,3.77960161365914,ThompsonSampling
3,5.05791041464987,ThompsonSampling
3,3.8564257298198537,ThompsonSampling
3,4.75533045184824,ThompsonSampling
3,2.578625186055768,ThompsonSampling
3,3.5629479075996366,ThompsonSampling
3,4.718427718406818,ThompsonSampling
3,4.101852909898584,ThompsonSampling
3,4.076514515034648,ThompsonSampling
3,3.396686221123009,ThompsonSampling
3,3.751293638894676,ThompsonSampling
3,3.4820538626353916,ThompsonSampling
3,5.2393340215353215,ThompsonSampling
3,4.4346178940884045,ThompsonSampling
3,3.742544925070222,ThompsonSampling
3,4.108213926267855,ThompsonSampling
3,4.415714959426597,ThompsonSampling
3,5.2056699429330004,ThompsonSampling
3,4.546476718122675,ThompsonSampling
3,4.904717444841218,ThompsonSampling
3,4.57543494463068,ThompsonSampling
3,3.1364779883364644,ThompsonSampling
3,2.3188581502742482,ThompsonSampling
3,5.054532537793051,ThompsonSampling
3,4.771832999881714,ThompsonSampling
3,5.668584954248707,ThompsonSampling
3,4.365631788083357,ThompsonSampling
3,4.394373640532664,ThompsonSampling
3,5.095730348881135,ThompsonSampling
3,5.315129959608255,ThompsonSampling
3,4.700712681954202,ThompsonSampling
3,4.277936261705212,ThompsonSampling
3,2.900678962946419,ThompsonSampling
3,4.177969612316307,ThompsonSampling
3,3.7651395287397373,ThompsonSampling
3,3.1455551697192106,ThompsonSampling
3,2.9075007998152427,ThompsonSampling
3,3.060088255818178,ThompsonSampling
3,4.671965796030213,ThompsonSampling
3,5.048667162982237,ThompsonSampling
3,3.1594885262947034,ThompsonSampling
3,3.5758537108971318,ThompsonSampling
3,4.900822265479187,ThompsonSampling
3,3.845461928738273,ThompsonSampling
3,4.105086341312272,ThompsonSampling
3,5.56837400601032,ThompsonSampling
3,2.280150791727442,ThompsonSampling
3,4.744097250811978,ThompsonSampling
3,3.841389018130829,ThompsonSampling
3,1.8586178371455233,ThompsonSampling
3,4.124225575938328,ThompsonSampling
3,4.352222960301352,ThompsonSampling
3,4.598596418969901,ThompsonSampling
3,4.878391433609702,ThompsonSampling
3,3.3665959806189276,ThompsonSampling
3,2.7913490029794668,ThompsonSampling
3,4.152945881769973,ThompsonSampling
3,2.824658207726089,ThompsonSampling
3,3.1204878789887034,ThompsonSampling
3,2.956196169605271,ThompsonSampling
3,2.674087338264778,ThompsonSampling
3,3.101921544143111,ThompsonSampling
3,4.588701332305732,ThompsonSampling
3,3.7347920983250242,ThompsonSampling
3,1.821354318867471,ThompsonSampling
3,5.382201085386374,ThompsonSampling
3,3.9631585935831426,ThompsonSampling
3,4.102323480210012,ThompsonSampling
3,4.392230754863937,ThompsonSampling
3,2.8892180320125753,ThompsonSampling
3,2.315072489969919,ThompsonSampling
3,5.161936848172511,ThompsonSampling
3,2.3261253015941152,ThompsonSampling
3,3.7327957842946655,ThompsonSampling
3,4.167368372755442,ThompsonSampling
3,2.969776680744152,ThompsonSampling
3,4.786203259870422,ThompsonSampling
3,5.491485494769662,ThompsonSampling
3,4.545273250165294,ThompsonSampling
3,2.587194039852056,ThompsonSampling
3,4.61528268661887,ThompsonSampling
3,4.314935680917338,ThompsonSampling
3,5.058290759646245,ThompsonSampling
3,4.251386471992612,ThompsonSampling
3,2.6291879833945035,ThompsonSampling
3,4.904533304750466,ThompsonSampling
3,2.930166313077314,ThompsonSampling
3,2.733627004012546,ThompsonSampling
3,4.7135126480734515,ThompsonSampling
3,2.6522871882638865,ThompsonSampling
3,3.93963773628911,ThompsonSampling
3,3.8320479478482463,ThompsonSampling
3,3.960853292990526,ThompsonSampling
3,5.017105746708282,ThompsonSampling
3,3.700039983467818,ThompsonSampling
3,3.7329301929051266,ThompsonSampling
3,5.113357673624439,ThompsonSampling
3,2.2599601301813106,ThompsonSampling
3,5.005645888247691,ThompsonSampling
3,5.589678109939954,ThompsonSampling
3,6.145124407625101,ThompsonSampling
3,4.297131254465376,ThompsonSampling
3,5.844941637215761,ThompsonSampling
3,4.81457602228009,ThompsonSampling
3,2.5042327345943898,ThompsonSampling
3,4.019326881420195,ThompsonSampling
3,3.700595547391867,ThompsonSampling
3,6.6994169155738446,ThompsonSampling
3,3.0622118375023373,ThompsonSampling
3,2.866758086518252,ThompsonSampling
3,2.3677002660734887,ThompsonSampling
3,2.958748569128283,ThompsonSampling
3,5.464455446929268,ThompsonSampling
3,5.165839801799821,ThompsonSampling
3,4.388392349030765,ThompsonSampling
3,5.033468785717627,ThompsonSampling
3,3.895800792259828,ThompsonSampling
3,3.7036310796941874,ThompsonSampling
3,4.850868244018564,ThompsonSampling
3,5.451524545342661,ThompsonSampling
3,3.452131613070675,ThompsonSampling
3,4.183985573612929,ThompsonSampling
3,2.134226095224207,ThompsonSampling
3,4.533394243293134,ThompsonSampling
3,3.6840023515352174,ThompsonSampling
3,5.482754960909738,ThompsonSampling
3,5.30528723370697,ThompsonSampling
3,4.709526773190384,ThompsonSampling
3,0.6539486404501305,ThompsonSampling
3,4.792408425790373,ThompsonSampling
3,3.889426747699358,ThompsonSampling
3,4.279391942248998,ThompsonSampling
3,3.144124054774075,ThompsonSampling
3,3.642376817324927,ThompsonSampling
3,2.702530795969155,ThompsonSampling
3,3.3429639932964927,ThompsonSampling
3,4.548354265194093,ThompsonSampling
3,5.969929647825695,ThompsonSampling
3,5.853675274618424,ThompsonSampling
3,5.1209025665556736,ThompsonSampling
3,2.533121446340869,ThompsonSampling
3,3.5559108799682315,ThompsonSampling
3,3.889734031388656,ThompsonSampling
3,3.0617303965767038,ThompsonSampling
3,5.143892370200074,ThompsonSampling
3,4.4168884534168145,ThompsonSampling
3,5.0633322761704544,ThompsonSampling
3,3.8390787319316955,ThompsonSampling
3,4.6650848658900435,ThompsonSampling
3,4.848797615582843,ThompsonSampling
3,3.6361274898553653,ThompsonSampling
3,4.507101633021562,ThompsonSampling
3,4.8655602610392235,ThompsonSampling
3,5.0764361602108705,ThompsonSampling
3,3.8780027679701816,ThompsonSampling
3,4.514112259074844,ThompsonSampling
3,4.112485045592318,ThompsonSampling
3,4.601284727645187,ThompsonSampling
3,3.7396892431677355,ThompsonSampling
3,3.3179883994384585,ThompsonSampling
3,2.949255833092898,ThompsonSampling
3,2.4016366823175486,ThompsonSampling
3,5.315055884823922,ThompsonSampling
3,5.258158909573532,ThompsonSampling
3,3.401749633579555,ThompsonSampling
3,4.490418325108725,ThompsonSampling
3,1.7638125411404264,ThompsonSampling
3,3.0866298609298073,ThompsonSampling
3,3.7580132827419366,ThompsonSampling
3,4.1850839080172335,ThompsonSampling
3,3.4449611743394137,ThompsonSampling
3,6.16691054046582,ThompsonSampling
3,4.0261080728277285,ThompsonSampling
3,4.946234074231665,ThompsonSampling
3,4.660246932592553,ThompsonSampling
3,4.522256723797334,ThompsonSampling
3,3.174655312971092,ThompsonSampling
3,2.3159805675484955,ThompsonSampling
3,3.4879688521924517,ThompsonSampling
3,4.261013954233344,ThompsonSampling
3,3.6945943562841883,ThompsonSampling
3,4.239228926147531,ThompsonSampling
3,4.426620002581978,ThompsonSampling
3,5.06704154485057,ThompsonSampling
3,4.313310369075405,ThompsonSampling
3,4.663095897400363,ThompsonSampling
3,3.371372701030027,ThompsonSampling
3,3.6824230027016744,ThompsonSampling
3,4.504132835773378,ThompsonSampling
3,6.344994914585281,ThompsonSampling
3,4.039558111860981,ThompsonSampling
3,3.9207719750463648,ThompsonSampling
3,3.066007503274747,ThompsonSampling
3,4.8863027488940585,ThompsonSampling
3,4.382232745229438,ThompsonSampling
3,3.1675249589686825,ThompsonSampling
3,4.065256446563943,ThompsonSampling
3,4.139090351561918,ThompsonSampling
3,4.839590898032937,ThompsonSampling
3,2.395378190920378,ThompsonSampling
3,3.028661006822913,ThompsonSampling
3,5.064670703488957,ThompsonSampling
3,5.6969152973653205,ThompsonSampling
3,5.36931561366075,ThompsonSampling
3,5.445717169318208,ThompsonSampling
3,4.631301929279811,ThompsonSampling
3,2.1938678184078,ThompsonSampling
3,5.356117844636434,ThompsonSampling
3,4.314989556213257,ThompsonSampling
3,2.135710506492403,ThompsonSampling
3,3.053081501767508,ThompsonSampling
3,4.259588638490325,ThompsonSampling
3,3.714734417942936,ThompsonSampling
3,3.9769141500803475,ThompsonSampling
3,4.499959094065019,ThompsonSampling
3,4.751543527400966,ThompsonSampling
3,4.231892483772683,ThompsonSampling
3,4.608698189113863,ThompsonSampling
3,4.7385853893494225,ThompsonSampling
3,3.2163542526218594,ThompsonSampling
3,4.386502882189516,ThompsonSampling
3,4.353090136059508,ThompsonSampling
3,5.888499414836312,ThompsonSampling
3,2.8478949417935038,ThompsonSampling
3,3.7566751087904025,ThompsonSampling
3,3.41347235502635,ThompsonSampling
3,4.99053939053393,ThompsonSampling
3,3.9688196217066603,ThompsonSampling
3,3.089138623716078,ThompsonSampling
3,4.367908221747793,ThompsonSampling
3,2.955594021141814,ThompsonSampling
3,2.167515916617262,ThompsonSampling
3,4.137394999495852,ThompsonSampling
3,4.094315970096529,ThompsonSampling
3,3.7018237315669444,ThompsonSampling
3,4.0507840186219495,ThompsonSampling
3,4.146958057782338,ThompsonSampling
3,2.4773986262520693,ThompsonSampling
3,4.021390162814403,ThompsonSampling
3,3.3121427540876094,ThompsonSampling
3,2.171854474078952,ThompsonSampling
3,4.199434018745931,ThompsonSampling
3,3.408690075525687,ThompsonSampling
3,3.8240321884811803,ThompsonSampling
3,4.280150415967858,ThompsonSampling
3,1.6626530894437321,ThompsonSampling
3,4.6674368137109115,ThompsonSampling
3,4.58856313333156,ThompsonSampling
3,5.009740379049493,ThompsonSampling
3,3.8596143577768767,ThompsonSampling
3,3.794415309054126,ThompsonSampling
3,4.2849099163393936,ThompsonSampling
3,4.277030641123142,ThompsonSampling
3,4.759132888437435,ThompsonSampling
3,6.466471594018499,ThompsonSampling
3,4.609198491874217,ThompsonSampling
3,1.805744751174196,ThompsonSampling
3,3.76435891739089,ThompsonSampling
3,3.5709819269638707,ThompsonSampling
3,5.084136671244644,ThompsonSampling
3,3.2692203207386776,ThompsonSampling
3,2.9997730380059906,ThompsonSampling
3,4.461604961992343,ThompsonSampling
3,5.311275204760351,ThompsonSampling
3,4.326338153689839,ThompsonSampling
3,5.606244709273382,ThompsonSampling
3,5.059698793057875,ThompsonSampling
3,3.837409720653499,ThompsonSampling
3,4.822941371567893,ThompsonSampling
3,4.294719683071484,ThompsonSampling
3,4.928750878137296,ThompsonSampling
3,3.5736321014142267,ThompsonSampling
3,5.4187550373012705,ThompsonSampling
3,2.0428623817337703,ThompsonSampling
3,5.544271700984579,ThompsonSampling
3,5.173694713419768,ThompsonSampling
3,4.074454025560176,ThompsonSampling
3,4.46485296063028,ThompsonSampling
3,4.567606824113435,ThompsonSampling
3,2.023734445399441,ThompsonSampling
3,2.135446314317951,ThompsonSampling
3,1.6575635088905591,ThompsonSampling
3,4.736294836801501,ThompsonSampling
3,2.080476107383431,ThompsonSampling
3,2.9172116184690746,ThompsonSampling
3,3.6837192752254238,ThompsonSampling
3,3.4512759270055966,ThompsonSampling
3,3.9005383752132623,ThompsonSampling
3,3.6394634758296855,ThompsonSampling
3,3.216630653941581,ThompsonSampling
3,2.8131475381755364,ThompsonSampling
3,3.469473980319271,ThompsonSampling
3,5.18802915895821,ThompsonSampling
3,3.321674268570379,ThompsonSampling
3,4.864316518028118,ThompsonSampling
3,1.1701694149297603,ThompsonSampling
3,5.05089363841563,ThompsonSampling
3,2.3429533161970606,ThompsonSampling
3,4.837127263190225,ThompsonSampling
3,3.44979989548014,ThompsonSampling
3,3.3449393302170347,ThompsonSampling
3,4.657738088534477,ThompsonSampling
3,3.486415282251895,ThompsonSampling
3,2.4558961946138647,ThompsonSampling
3,3.70046861342985,ThompsonSampling
3,3.1761033359900464,ThompsonSampling
3,3.8347127276024002,ThompsonSampling
3,4.381213469742822,ThompsonSampling
3,4.163680198964955,ThompsonSampling
3,4.398095765354725,ThompsonSampling
3,3.491582822363659,ThompsonSampling
3,4.821288152375771,ThompsonSampling
3,4.580856877026496,ThompsonSampling
3,6.240124838345716,ThompsonSampling
3,2.680467894173961,ThompsonSampling
3,3.53271546461778,ThompsonSampling
3,2.920906849184048,ThompsonSampling
3,3.9554161745519507,ThompsonSampling
3,5.048230388748961,ThompsonSampling
3,3.920658711962268,ThompsonSampling
3,4.332721653749944,ThompsonSampling
3,3.2736624272158092,ThompsonSampling
3,5.080704282782222,ThompsonSampling
3,5.271410962922696,ThompsonSampling
3,2.01942816837475,ThompsonSampling
3,4.322842156594855,ThompsonSampling
3,4.211657585429191,ThompsonSampling
3,3.2949213388546252,ThompsonSampling
3,3.0831261383754818,ThompsonSampling
3,3.8616567663350905,ThompsonSampling
3,4.6108026020318125,ThompsonSampling
3,3.263016102838569,ThompsonSampling
3,3.514155838792627,ThompsonSampling
3,5.250518151685496,ThompsonSampling
3,2.28541506803044,ThompsonSampling
3,3.526690919509411,ThompsonSampling
3,3.265548519707064,ThompsonSampling
3,3.2130613155080456,ThompsonSampling
3,4.128755707623076,ThompsonSampling
3,4.684246193243654,ThompsonSampling
3,3.414964442763322,ThompsonSampling
3,4.62340604958134,ThompsonSampling
3,3.6882422380276814,ThompsonSampling
3,3.706909482157258,ThompsonSampling
3,2.241922101329403,ThompsonSampling
3,3.4089758298537127,ThompsonSampling
3,3.1733592940046984,ThompsonSampling
3,2.7784995977158102,ThompsonSampling
3,5.8629270703265055,ThompsonSampling
3,2.945764893923465,ThompsonSampling
3,5.214115932072443,ThompsonSampling
3,3.976267132534184,ThompsonSampling
3,3.2543491623467387,ThompsonSampling
3,2.8217652644160003,ThompsonSampling
3,4.4710946186787375,ThompsonSampling
3,5.15594674221516,ThompsonSampling
3,3.6444071836566647,ThompsonSampling
3,4.057443649567082,ThompsonSampling
3,3.8872909164855347,ThompsonSampling
3,4.702225760082132,ThompsonSampling
3,3.302914621521477,ThompsonSampling
3,5.1295902165042,ThompsonSampling
3,2.0851375938078904,ThompsonSampling
3,6.385420502057748,ThompsonSampling
3,3.9819329187952195,ThompsonSampling
3,3.3375294644711095,ThompsonSampling
3,3.7817843414935473,ThompsonSampling
3,4.639483306616907,ThompsonSampling
3,2.712231723878843,ThompsonSampling
3,2.7430143404784797,ThompsonSampling
3,4.177160623937855,ThompsonSampling
3,5.063868600276013,ThompsonSampling
3,4.347198628075606,ThompsonSampling
3,5.898514032259027,ThompsonSampling
3,7.100810802588461,ThompsonSampling
3,2.343907642884134,ThompsonSampling
3,2.643975901212958,ThompsonSampling
3,5.776505415395262,ThompsonSampling
3,3.2343367972941355,ThompsonSampling
3,5.095678286475128,ThompsonSampling
3,3.039044653802266,ThompsonSampling
3,4.558174353867577,ThompsonSampling
3,4.188578588271363,ThompsonSampling
3,3.7308425031699786,ThompsonSampling
3,3.995808068075679,ThompsonSampling
3,4.437147213452557,ThompsonSampling
3,4.708996365259091,ThompsonSampling
3,3.948386790188765,ThompsonSampling
3,4.259593027102203,ThompsonSampling
3,5.3936298402157465,ThompsonSampling
3,3.659054883727378,ThompsonSampling
3,2.5671471461519175,ThompsonSampling
3,4.5173744692244435,ThompsonSampling
3,2.555846456321566,ThompsonSampling
3,3.749670523719048,ThompsonSampling
3,3.749161774546802,ThompsonSampling
3,4.668215290281081,ThompsonSampling
3,5.349647399233957,ThompsonSampling
3,3.6127568594907475,ThompsonSampling
3,3.985952813554121,ThompsonSampling
3,4.009496916441514,ThompsonSampling
3,4.266491048298912,ThompsonSampling
3,4.729049247417338,ThompsonSampling
3,4.130030055380312,ThompsonSampling
3,4.9891139994326625,ThompsonSampling
3,4.925453073333558,ThompsonSampling
3,4.183228184064159,ThompsonSampling
3,5.226530312656465,ThompsonSampling
3,4.354893746056341,ThompsonSampling
3,3.872145686237716,ThompsonSampling
3,4.061948306964432,ThompsonSampling
3,3.122887269528421,ThompsonSampling
3,3.7214638417634998,ThompsonSampling
3,4.008092398475731,ThompsonSampling
3,2.6204784281750912,ThompsonSampling
3,4.391392227042639,ThompsonSampling
3,3.4245891673845534,ThompsonSampling
3,3.507370058760828,ThompsonSampling
3,2.802047130510825,ThompsonSampling
3,4.597778372796414,ThompsonSampling
3,4.00082094895887,ThompsonSampling
3,2.6046701595831676,ThompsonSampling
3,3.629486804989166,ThompsonSampling
3,2.7416875074672262,ThompsonSampling
3,2.687467576980147,ThompsonSampling
3,3.9940455125500507,ThompsonSampling
3,4.780666041346153,ThompsonSampling
3,4.207761482431888,ThompsonSampling
3,4.444536619626381,ThompsonSampling
3,4.7456663256391165,ThompsonSampling
3,5.209670702040131,ThompsonSampling
3,3.165562822737343,ThompsonSampling
3,3.832220236084673,ThompsonSampling
3,3.8365520596952156,ThompsonSampling
3,5.42231726860682,ThompsonSampling
3,5.720142477996797,ThompsonSampling
3,5.030700982959766,ThompsonSampling
3,4.057128459180076,ThompsonSampling
3,3.0207627471676406,ThompsonSampling
3,3.994813043068243,ThompsonSampling
3,4.297678200380452,ThompsonSampling
3,5.598071099731535,ThompsonSampling
3,5.096161095837845,ThompsonSampling
3,3.53303763307406,ThompsonSampling
3,2.947550168813527,ThompsonSampling
3,4.56784609302034,ThompsonSampling
3,3.033713468749929,ThompsonSampling
3,5.2406991478979,ThompsonSampling
3,3.374033177784461,ThompsonSampling
3,2.6069827987838505,ThompsonSampling
3,4.62812659146574,ThompsonSampling
3,3.5519417572689624,ThompsonSampling
3,3.2872305778334985,ThompsonSampling
3,4.284590960261553,ThompsonSampling
3,3.9339910082775313,ThompsonSampling
3,4.995879257597665,ThompsonSampling
3,3.5892006527748928,ThompsonSampling
3,3.0686051981864018,ThompsonSampling
3,4.407148794197605,ThompsonSampling
3,5.697956867188824,ThompsonSampling
3,3.257539942087224,ThompsonSampling
3,4.082937299591297,ThompsonSampling
3,4.358093256047411,ThompsonSampling
3,3.756585667311179,ThompsonSampling
3,4.0234669158665115,ThompsonSampling
3,6.115228744021904,ThompsonSampling
3,5.084262605331941,ThompsonSampling
3,3.5014376563094527,ThompsonSampling
3,4.59471579183376,ThompsonSampling
3,4.908751576616929,ThompsonSampling
3,0.8543661445776833,ThompsonSampling
3,3.837735779206815,ThompsonSampling
3,4.128597306742793,ThompsonSampling
3,5.7142950733089375,ThompsonSampling
3,4.80421778268215,ThompsonSampling
3,2.999329830628514,ThompsonSampling
3,3.1543698200161607,ThompsonSampling
3,4.7286062166130245,ThompsonSampling
3,5.537968570460207,ThompsonSampling
3,2.595196117205045,ThompsonSampling
3,3.7652039883933943,ThompsonSampling
3,5.187934996273212,ThompsonSampling
3,4.3276281866709745,ThompsonSampling
3,4.038070008312592,ThompsonSampling
3,4.249751809427081,ThompsonSampling
3,3.705218389681783,ThompsonSampling
3,3.7553230209074298,ThompsonSampling
3,3.3587205638783963,ThompsonSampling
3,3.4492547237394815,ThompsonSampling
3,5.409781284626129,ThompsonSampling
3,3.040912464635245,ThompsonSampling
3,5.055771508775468,ThompsonSampling
3,4.592468300467151,ThompsonSampling
3,3.102066451591476,ThompsonSampling
3,3.8782002274045277,ThompsonSampling
3,3.8455696610895185,ThompsonSampling
3,3.0902718810299596,ThompsonSampling
3,4.642758445098461,ThompsonSampling
3,3.374039907087635,ThompsonSampling
3,2.082023261913797,ThompsonSampling
3,1.9938187561588374,ThompsonSampling
3,3.117950050059329,ThompsonSampling
3,4.20081789398434,ThompsonSampling
3,4.506676372156004,ThompsonSampling
3,3.9604738810415365,ThompsonSampling
3,4.1043293963021075,ThompsonSampling
3,3.4537794426491666,ThompsonSampling
3,3.8206473628901527,ThompsonSampling
3,0.5642999508329636,ThompsonSampling
3,5.2706315309696645,ThompsonSampling
3,4.9711363155703845,ThompsonSampling
3,3.9515256105911107,ThompsonSampling
3,3.6107627953750066,ThompsonSampling
3,2.412764467982217,ThompsonSampling
3,4.155510690716739,ThompsonSampling
3,4.763504604993066,ThompsonSampling
3,4.087879755780606,ThompsonSampling
3,3.8806234110903923,ThompsonSampling
3,4.278196367491828,ThompsonSampling
3,3.503299137683317,ThompsonSampling
3,3.9568803196776816,ThompsonSampling
3,4.704053160998577,ThompsonSampling
3,2.9974308926306725,ThompsonSampling
3,3.057484286990195,ThompsonSampling
3,6.193936535624173,ThompsonSampling
3,4.907626234337167,ThompsonSampling
3,3.110922731446641,ThompsonSampling
3,4.612344466665984,ThompsonSampling
3,5.1719022179618355,ThompsonSampling
3,2.644830974237375,ThompsonSampling
3,3.7743366170909707,ThompsonSampling
3,2.7464370241261555,ThompsonSampling
3,4.603785474172058,ThompsonSampling
3,4.192389668122393,ThompsonSampling
3,4.824200885301861,ThompsonSampling
3,2.207092029543311,ThompsonSampling
3,3.6409858656281,ThompsonSampling
3,5.211164651728502,ThompsonSampling
3,2.3196035547856093,ThompsonSampling
3,3.0851552185000743,ThompsonSampling
3,4.459114261706227,ThompsonSampling
3,3.0773110340253806,ThompsonSampling
3,3.483945426113148,ThompsonSampling
3,3.635445598435388,ThompsonSampling
3,2.7020353141926696,ThompsonSampling
3,3.0694880819981805,ThompsonSampling
3,1.6931671854566726,ThompsonSampling
3,2.290630493320907,ThompsonSampling
3,3.177271805512018,ThompsonSampling
3,4.313949287033184,ThompsonSampling
3,4.079625573859465,ThompsonSampling
3,4.365454971434298,ThompsonSampling
3,4.825161795812671,ThompsonSampling
3,3.8698891637176067,ThompsonSampling
3,4.8517591661067545,ThompsonSampling
3,3.064102974897128,ThompsonSampling
3,1.3335573664975318,ThompsonSampling
3,6.457034959250369,ThompsonSampling
3,4.082214778453596,ThompsonSampling
3,3.2153689116399393,ThompsonSampling
3,3.7646400118577104,ThompsonSampling
3,4.224017269287716,ThompsonSampling
3,4.183206994302706,ThompsonSampling
3,3.9935136807375393,ThompsonSampling
3,4.953532750499379,ThompsonSampling
3,3.3345266859991027,ThompsonSampling
3,3.4182687624195864,ThompsonSampling
3,4.309695021430556,ThompsonSampling
3,2.5807303334441922,ThompsonSampling
3,3.2723925453596516,ThompsonSampling
3,3.678526762387299,ThompsonSampling
3,4.034757562695901,ThompsonSampling
3,2.484358068061263,ThompsonSampling
3,4.3230080908453505,ThompsonSampling
3,2.775835753849365,ThompsonSampling
3,3.8917207922415455,ThompsonSampling
3,4.405352891974705,ThompsonSampling
3,5.40932649490335,ThompsonSampling
3,3.7462865909796985,ThompsonSampling
3,5.787978703121437,ThompsonSampling
3,2.7611689919177254,ThompsonSampling
3,5.203341029335528,ThompsonSampling
3,4.376800400519346,ThompsonSampling
3,4.527257013847344,ThompsonSampling
3,2.962153715034062,ThompsonSampling
3,5.375237856526134,ThompsonSampling
3,4.744315185982147,ThompsonSampling
3,3.1149236122727215,ThompsonSampling
3,4.061977987066446,ThompsonSampling
3,5.420135050614521,ThompsonSampling
3,3.446846936857609,ThompsonSampling
3,2.9434858291617347,ThompsonSampling
3,5.52820105499328,ThompsonSampling
3,3.5357958806500585,ThompsonSampling
3,4.014109013315244,ThompsonSampling
3,5.023779516516723,ThompsonSampling
3,3.4482017694164844,ThompsonSampling
3,3.6071830580162834,ThompsonSampling
3,3.455768273703015,ThompsonSampling
3,3.5854584727795427,ThompsonSampling
3,3.646534091258422,ThompsonSampling
3,4.348968655328708,ThompsonSampling
3,4.204735275125825,ThompsonSampling
3,3.456687914293999,ThompsonSampling
3,3.429830401798963,ThompsonSampling
3,4.304672029529602,ThompsonSampling
3,3.0561481401552784,ThompsonSampling
3,5.163689365656899,ThompsonSampling
3,4.716394389861919,ThompsonSampling
3,4.255755522730166,ThompsonSampling
3,4.419544089301239,ThompsonSampling
3,6.2216370464626465,ThompsonSampling
3,4.470925935163289,ThompsonSampling
3,4.869906991089202,ThompsonSampling
3,4.744474941097808,ThompsonSampling
3,3.6242131115719305,ThompsonSampling
3,4.679518859687815,ThompsonSampling
3,4.690959505547455,ThompsonSampling
3,3.52339712455091,ThompsonSampling
3,4.0691177941309205,ThompsonSampling
3,4.570603734099822,ThompsonSampling
3,2.802197418951642,ThompsonSampling
3,4.689021714288236,ThompsonSampling
3,3.894399627366446,ThompsonSampling
3,5.725522896780168,ThompsonSampling
3,4.343894780424945,ThompsonSampling
3,0.6416817871480798,ThompsonSampling
3,4.425178276335361,ThompsonSampling
3,3.6454710121289478,ThompsonSampling
3,3.5172940423650267,ThompsonSampling
3,4.603003845952861,ThompsonSampling
3,4.709761993783375,ThompsonSampling
3,4.200938140085735,ThompsonSampling
3,4.354085925347888,ThompsonSampling
3,3.219080502028969,ThompsonSampling
3,4.525751677505417,ThompsonSampling
3,2.0154730504643945,ThompsonSampling
3,4.547547034143846,ThompsonSampling
3,2.827272884113613,ThompsonSampling
3,3.5358289120951287,ThompsonSampling
3,2.3030246370717276,ThompsonSampling
3,4.856477531064481,ThompsonSampling
3,4.623039414936372,ThompsonSampling
3,3.324263641654865,ThompsonSampling
3,3.260830190768395,ThompsonSampling
3,4.226224888298087,ThompsonSampling
3,3.973084370381535,ThompsonSampling
3,3.5212370815040788,ThompsonSampling
3,5.131685127842895,ThompsonSampling
3,5.877314946818325,ThompsonSampling
3,5.298101622737283,ThompsonSampling
3,4.423839135852773,ThompsonSampling
3,4.456098832303448,ThompsonSampling
3,2.3289505727665967,ThompsonSampling
3,4.425545199290227,ThompsonSampling
3,3.914024171915774,ThompsonSampling
3,4.68269256508508,ThompsonSampling
3,3.4607784399222483,ThompsonSampling
3,5.777854716168441,ThompsonSampling
3,5.146281047987989,ThompsonSampling
3,3.438853784062525,ThompsonSampling
3,5.507797869023038,ThompsonSampling
3,4.1955506903671855,ThompsonSampling
3,2.266610185891338,ThompsonSampling
3,3.941035373073231,ThompsonSampling
3,2.8940294704133676,ThompsonSampling
3,4.391122928463011,ThompsonSampling
3,3.906481204760247,ThompsonSampling
3,4.916893817354955,ThompsonSampling
3,4.913345711581866,ThompsonSampling
3,2.617081154753632,ThompsonSampling
3,3.921117447488587,ThompsonSampling
3,3.499181114251098,ThompsonSampling
3,3.7565619686164933,ThompsonSampling
3,3.8128870843088563,ThompsonSampling
3,3.396553227721938,ThompsonSampling
3,5.420068169774321,ThompsonSampling
3,4.453751116250746,ThompsonSampling
3,2.7273192178582555,ThompsonSampling
3,3.9181222162854703,ThompsonSampling
3,4.573951736238907,ThompsonSampling
3,4.2222540774592,ThompsonSampling
3,3.6688878121983075,ThompsonSampling
3,3.3192437240903505,ThompsonSampling
3,4.483840591847456,ThompsonSampling
3,3.9995990279436326,ThompsonSampling
3,2.2748446691141613,ThompsonSampling
3,3.642772700097933,ThompsonSampling
3,4.376183255583635,ThompsonSampling
3,2.8411858544361452,ThompsonSampling
3,4.882955446265752,ThompsonSampling
3,3.5782941200955856,ThompsonSampling
3,3.678114298520677,ThompsonSampling
3,4.2314353344316835,ThompsonSampling
3,5.5809908635984495,ThompsonSampling
3,3.1244452155177513,ThompsonSampling
3,4.807443894590046,ThompsonSampling
3,2.7767443044989606,ThompsonSampling
3,5.290509510120879,ThompsonSampling
3,4.541874285076216,ThompsonSampling
3,4.647158568158482,ThompsonSampling
3,7.92206226697208,ThompsonSampling
3,2.8222293705505326,ThompsonSampling
3,4.170358523660501,ThompsonSampling
3,2.6485868827017693,ThompsonSampling
3,3.4931422725187544,ThompsonSampling
3,2.58333753774009,ThompsonSampling
3,5.416748489066116,ThompsonSampling
3,3.796317199813643,ThompsonSampling
3,3.680993168052645,ThompsonSampling
3,2.215147095586935,ThompsonSampling
3,4.40106391923525,ThompsonSampling
3,4.328075002134036,ThompsonSampling
3,5.506546660901483,ThompsonSampling
3,5.0797332301855525,ThompsonSampling
3,5.992583651013685,ThompsonSampling
